Year,Age_Group,Gender,Smoking_Prevalence,Drug_Experimentation,Socioeconomic_Status,Peer_Influence
2023,10-19,Male,67.95,18.770000000000003,Middle,20.1
2024,70-79,Male,22.02,-1.8499999999999992,High,10.1
2024,50-59,Male,26.740000000000002,52.040000000000006,Middle,21.1
2022,80+,Female,20.540000000000003,46.59000000000001,High,9.1
2022,70-79,Female,31.49,34.24,Middle,14.1
2020,60-69,Female,1.33,-7.630000000000001,Low,16.1
2023,10-19,Female,24.310000000000002,2.169999999999998,Low,11.1
2021,40-49,Male,39.69,26.89,Middle,16.1
2024,10-19,Male,45.99,-5.490000000000004,Low,17.1
2022,50-59,Female,29.64,35.92,Middle,16.1
2020,10-19,Male,9.81,-23.240000000000002,Low,15.1
2022,30-39,Female,50.34,85.55000000000001,High,9.1
2021,50-59,Male,42.4,27.83,Low,14.1
2023,20-29,Male,25.790000000000003,32.61,Middle,15.1
2021,10-19,Male,43.43,36.3,High,14.1
2022,10-19,Male,9.91,-16.040000000000003,Low,17.1
2021,70-79,Female,1.5299999999999976,46.870000000000005,High,15.1
2020,20-29,Female,26.4,40.92,Low,10.1
2023,70-79,Female,15.129999999999999,31.799999999999997,Middle,22.1
2024,60-69,Male,41.53,4.330000000000002,Middle,15.1
2020,50-59,Female,19.4,38.25,High,11.1
2021,80+,Female,15.110000000000003,-9.84,Low,15.1
2024,10-19,Male,69.52,26.36,Middle,18.1
2023,80+,Male,32.150000000000006,-18.5,Middle,22.1
2022,70-79,Female,-2.66,14.61,High,9.1
2023,70-79,Male,-7.84,-29.310000000000002,Low,15.1
2024,10-19,Male,20.39,29.369999999999997,Low,13.1
2020,80+,Female,-1.8500000000000014,1.3299999999999983,Low,16.1
2022,10-19,Female,65.07,20.82,Middle,18.1
2024,10-19,Male,25.04,-16.03,Low,18.1
2020,50-59,Male,3.579999999999999,18.25,Low,12.1
2020,50-59,Female,23.42,35.58,Middle,17.1
2022,80+,Male,4.32,4.170000000000002,Low,17.1
2021,50-59,Female,13.93,41.41,Low,10.1
2021,80+,Male,17.029999999999998,12.309999999999995,Low,15.1
2024,10-19,Male,15.26,51.290000000000006,High,7.1
2022,40-49,Male,34.19,62.699999999999996,High,15.1
2023,20-29,Male,42.59,40.370000000000005,Middle,21.1
2023,20-29,Male,17.79,33.16,Low,10.1
2023,40-49,Male,37.08,47.04,Low,18.1
2021,10-19,Male,20.07,-21.28,Low,12.1
2022,10-19,Male,46.46,47.41,High,11.1
2024,50-59,Female,15.160000000000004,66.32,High,12.1
2020,20-29,Male,29.01,72.08,Middle,22.1
2020,10-19,Male,44.5,8.809999999999999,High,7.1
2021,30-39,Male,72.22,80.30000000000001,Middle,14.1
2022,70-79,Male,29.12,4.469999999999999,High,8.1
2021,80+,Male,10.75,-23.86,Middle,19.1
2020,70-79,Male,2.1000000000000014,19.18,Low,18.1
2023,10-19,Male,56.67,32.87,Middle,19.1
2024,30-39,Male,41.46000000000001,37.53,Middle,15.1
2022,70-79,Male,27.8,-23.950000000000003,Low,14.1
2021,20-29,Male,27.160000000000004,11.64,Low,14.1
2021,10-19,Female,42.36,26.369999999999997,Low,10.1
2024,50-59,Male,41.410000000000004,67.50999999999999,High,11.1
2020,80+,Male,23.889999999999997,46.26,High,8.1
2023,10-19,Female,46.57,-0.3100000000000023,Middle,16.1
2021,70-79,Male,5.5,-18.380000000000003,Middle,21.1
2024,80+,Female,1.0700000000000003,10.999999999999998,Low,11.1
2024,40-49,Male,24.02,17.68,Low,16.1
2020,20-29,Male,22.84,30.12,Low,13.1
2024,60-69,Female,30.889999999999997,31.71,High,7.1
2024,10-19,Male,14.35,26.130000000000003,Low,12.1
2022,10-19,Male,54.42,47.19,Middle,13.1
2024,50-59,Male,41.38,22.78,Low,18.1
2022,80+,Female,-11.65,-26.870000000000005,Low,9.1
2024,40-49,Male,42.42,55.94,Middle,15.1
2024,30-39,Female,51.21,99.59,High,12.1
2023,50-59,Male,32.28,23.28,Low,9.1
2023,20-29,Male,21.69,52.36,Middle,19.1
2023,50-59,Male,31.39,35.55,Low,10.1
2023,60-69,Male,19.57,50.67000000000001,Middle,22.1
2022,60-69,Male,0.6099999999999994,64.86000000000001,High,12.1
2020,30-39,Male,51.68,23.310000000000002,Middle,13.1
2021,20-29,Male,46.49,51.900000000000006,Middle,16.1
2023,40-49,Female,23.17,19.589999999999996,Low,10.1
2023,50-59,Female,25.42,7.689999999999998,Low,15.1
2021,10-19,Male,14.669999999999998,1.0499999999999972,Low,18.1
2023,50-59,Female,23.51,39.68,Middle,17.1
2023,10-19,Female,31.47,18.15,Middle,15.1
2022,60-69,Male,-3.6100000000000003,30.79,Low,15.1
2020,20-29,Male,6.5,70.13,High,12.1
2024,10-19,Male,52.050000000000004,-3.190000000000001,Middle,15.1
2022,30-39,Female,48.32,24.41,Middle,17.1
2022,50-59,Male,5.26,63.43,High,8.1
2023,50-59,Male,15.9,57.05,High,12.1
2024,20-29,Male,44.68,78.55,Middle,21.1
2023,20-29,Female,12.1,29.400000000000002,Low,10.1
2020,40-49,Male,9.75,49.019999999999996,Low,17.1
2021,40-49,Male,43.07,10.289999999999997,Low,11.1
2020,20-29,Male,27.8,29.51,Middle,13.1
2021,20-29,Male,40.66,59.739999999999995,Low,10.1
2023,20-29,Female,26.75,65.48,High,9.1
2023,20-29,Male,43.38,84.66,High,10.1
2020,70-79,Male,-2.2600000000000016,44.39,High,9.1
2022,10-19,Female,20.58,11.11,Low,10.1
2023,70-79,Male,-3.7200000000000006,34.85,High,13.1
2022,20-29,Female,15.43,32.33,Low,11.1
2021,50-59,Male,5.96,1.93,Low,17.1
2022,70-79,Female,30.12,-9.600000000000001,Middle,14.1
2020,30-39,Female,45.400000000000006,42.870000000000005,Middle,19.1
2022,50-59,Male,31.58,13.240000000000002,Low,14.1
2022,20-29,Female,33.88,39.6,Middle,20.1
2021,60-69,Male,24.209999999999997,23.950000000000003,Low,10.1
2021,50-59,Male,18.73,70.59,High,13.1
2021,40-49,Female,58.37,55.019999999999996,Middle,17.1
2020,60-69,Female,11.509999999999998,28.190000000000005,High,14.1
2024,70-79,Male,10.940000000000001,50.410000000000004,High,16.1
2024,40-49,Female,31.990000000000002,57.56,Low,10.1
2020,10-19,Female,25.119999999999997,58.800000000000004,High,13.1
2023,40-49,Male,35.84,96.9,High,8.1
2023,20-29,Male,56.04,73.49,Middle,21.1
2020,80+,Male,37.099999999999994,17.42,Middle,13.1
2023,20-29,Male,48.03,78.65,Middle,20.1
2023,20-29,Male,42.83,35.74,Low,13.1
2024,30-39,Female,75.82,78.64,Middle,22.1
2021,40-49,Female,59.949999999999996,17.869999999999997,Middle,21.1
2021,30-39,Male,69.15,39.900000000000006,Middle,14.1
2020,70-79,Female,31.06,13.549999999999997,High,10.1
2023,10-19,Male,41.78,22.6,Low,15.1
2023,60-69,Female,-11.72,22.86,Low,12.1
2024,60-69,Male,36.93000000000001,8.420000000000002,Middle,21.1
2024,80+,Male,-7.68,-32.15,Low,12.1
2022,50-59,Male,40.75,11.0,Low,14.1
2020,20-29,Male,18.61,18.16,Low,15.1
2021,20-29,Male,21.85,56.480000000000004,High,15.1
2021,10-19,Male,61.81,4.709999999999997,Middle,20.1
2021,10-19,Male,32.78,29.949999999999996,High,16.1
2023,10-19,Male,21.02,23.939999999999998,Low,11.1
2024,30-39,Male,60.160000000000004,56.230000000000004,High,14.1
2023,10-19,Male,14.629999999999999,24.229999999999997,Low,11.1
2023,10-19,Male,51.36,29.309999999999995,Middle,18.1
2022,20-29,Male,47.69,58.019999999999996,Middle,14.1
2023,80+,Male,0.9899999999999984,-11.270000000000003,Low,10.1
2021,50-59,Male,16.1,38.89,Middle,19.1
2024,70-79,Female,40.45,13.590000000000002,Middle,15.1
2023,30-39,Male,24.35,20.19,Low,15.1
2023,20-29,Male,28.35,66.63000000000001,Middle,17.1
2022,20-29,Male,39.1,51.47,Low,12.1
2024,50-59,Female,3.4299999999999997,68.6,High,8.1
2022,40-49,Female,7.109999999999999,47.669999999999995,Low,13.1
2022,50-59,Female,27.410000000000004,47.4,Low,13.1
2024,70-79,Female,8.239999999999998,-30.48,Low,18.1
2023,20-29,Male,25.360000000000003,40.480000000000004,Middle,14.1
2022,80+,Male,-2.389999999999999,20.29,High,9.1
2020,20-29,Male,24.42,69.38000000000001,Middle,14.1
2023,70-79,Male,9.260000000000002,-23.07,Low,10.1
2024,10-19,Male,19.240000000000002,12.789999999999997,Low,14.1
2021,10-19,Male,39.64,-7.330000000000002,Low,12.1
2020,20-29,Male,39.26,74.22,Middle,21.1
2024,70-79,Male,28.360000000000003,9.249999999999998,Low,9.1
2023,80+,Male,0.21999999999999886,32.98,High,10.1
2021,80+,Male,25.429999999999996,13.18,Low,10.1
2022,40-49,Male,47.809999999999995,58.46,Middle,19.1
2021,10-19,Male,62.9,8.709999999999997,Middle,20.1
2022,60-69,Female,33.349999999999994,31.730000000000004,High,14.1
2023,70-79,Female,13.439999999999998,-4.890000000000001,Middle,16.1
2024,10-19,Female,14.46,65.82,High,14.1
2020,80+,Male,24.609999999999996,-14.300000000000004,Middle,14.1
2021,10-19,Male,50.39,33.27,Middle,21.1
2022,60-69,Male,18.259999999999998,13.770000000000001,Low,10.1
2022,60-69,Female,32.959999999999994,62.7,High,13.1
2023,50-59,Male,6.8100000000000005,48.77,High,12.1
2020,10-19,Female,25.45,25.65,Middle,15.1
2021,80+,Female,-11.26,7.229999999999997,High,9.1
2022,10-19,Female,47.92,11.309999999999999,High,14.1
2022,40-49,Male,25.91,86.64,High,10.1
2022,40-49,Male,55.93,71.41000000000001,Middle,21.1
2020,10-19,Female,53.38,63.65,High,9.1
2020,60-69,Male,20.150000000000002,-22.240000000000002,Low,12.1
2020,20-29,Male,17.67,40.28,High,11.1
2020,80+,Male,15.43,23.089999999999996,High,11.1
2023,20-29,Male,45.24,27.240000000000002,Middle,19.1
2024,20-29,Male,35.45,60.21,Low,17.1
2024,10-19,Female,63.11,34.49,Middle,19.1
2021,20-29,Male,5.950000000000001,74.07000000000001,High,13.1
2022,10-19,Female,26.57,-8.650000000000002,Middle,14.1
2024,40-49,Male,32.51,26.53,Low,14.1
2023,60-69,Female,-6.3500000000000005,23.990000000000002,Low,18.1
2022,20-29,Male,34.11,60.14,High,14.1
2024,60-69,Female,-14.360000000000001,5.489999999999998,Low,12.1
2022,30-39,Male,75.69,36.71,Middle,13.1
2022,40-49,Male,39.10999999999999,38.339999999999996,High,9.1
2021,10-19,Male,53.36,20.589999999999996,High,12.1
2022,10-19,Male,24.47,-10.740000000000002,Middle,17.1
2022,10-19,Male,31.159999999999997,5.809999999999999,Low,11.1
2020,40-49,Male,29.03,40.23,Middle,18.1
2023,50-59,Male,22.330000000000002,6.91,Middle,22.1
2020,50-59,Male,32.12,0.389999999999997,Low,9.1
2022,50-59,Male,29.28,78.88000000000001,High,15.1
2020,40-49,Male,53.12,61.63,Middle,13.1
2021,60-69,Male,15.3,55.040000000000006,High,16.1
2023,20-29,Male,37.57,42.49,High,12.1
2024,30-39,Male,59.93000000000001,23.98,Low,16.1
2022,80+,Male,11.14,-21.260000000000005,Middle,15.1
2020,20-29,Male,42.88,72.84,Middle,19.1
2024,30-39,Female,31.92,53.080000000000005,Low,17.1
2021,10-19,Male,22.92,35.49,Middle,18.1
2020,80+,Female,20.900000000000002,12.879999999999995,Low,14.1
2023,70-79,Male,11.82,-18.790000000000003,Low,12.1
2023,30-39,Female,39.230000000000004,93.17000000000002,High,12.1
2020,70-79,Male,24.330000000000002,20.18,High,12.1
2021,20-29,Female,50.91,52.260000000000005,Middle,13.1
2023,70-79,Female,26.220000000000002,-1.5799999999999983,Low,11.1
2021,50-59,Female,10.76,29.55,High,14.1
2022,10-19,Male,66.53,32.04,Middle,16.1
2024,30-39,Male,42.28,78.91,Middle,22.1
2023,20-29,Female,26.65,28.58,Low,13.1
2024,40-49,Female,23.46,20.37,Middle,18.1
2023,20-29,Male,36.24,30.660000000000004,Low,10.1
2023,60-69,Female,-11.89,-12.97,Low,16.1
2020,20-29,Male,33.93,78.19000000000001,Middle,14.1
2023,80+,Male,23.099999999999998,53.02,High,15.1
2024,10-19,Male,14.39,48.47,High,16.1
2024,10-19,Male,15.65,31.749999999999993,Low,13.1
2020,20-29,Male,27.32,62.61,Middle,20.1
2020,30-39,Female,69.08,78.39,Middle,15.1
2021,80+,Female,40.31999999999999,21.71,Middle,21.1
2024,20-29,Male,11.879999999999999,61.190000000000005,High,11.1
2022,60-69,Male,1.2699999999999996,-7.540000000000001,Low,14.1
2022,50-59,Female,15.99,29.21,High,15.1
2020,70-79,Male,18.81,-3.219999999999999,High,16.1
2020,30-39,Male,57.800000000000004,40.870000000000005,Middle,22.1
2020,80+,Male,6.059999999999999,2.1599999999999966,Middle,21.1
2020,10-19,Male,62.6,44.41,Middle,21.1
2024,10-19,Male,26.21,21.42,Low,16.1
2021,30-39,Female,53.46,35.620000000000005,Middle,15.1
2023,30-39,Male,51.900000000000006,59.92,Middle,19.1
2024,80+,Female,-2.5500000000000007,0.39999999999999714,Middle,15.1
2023,40-49,Male,33.75,34.53,Low,10.1
2020,80+,Male,1.009999999999998,-0.5300000000000011,Middle,21.1
2020,50-59,Female,8.780000000000001,52.33,High,14.1
2023,50-59,Male,12.57,48.92,High,11.1
2024,10-19,Male,15.5,-6.000000000000002,Low,14.1
2023,50-59,Male,1.35,44.03,Low,11.1
2024,80+,Male,12.900000000000002,-37.92,Low,18.1
2024,40-49,Male,27.060000000000002,44.86,Middle,13.1
2021,20-29,Male,18.57,20.87,Middle,20.1
2024,20-29,Female,10.35,66.89,High,11.1
2020,20-29,Male,12.240000000000002,59.0,Low,17.1
2024,40-49,Male,30.630000000000003,44.08,Middle,13.1
2023,50-59,Female,17.99,19.85,Low,13.1
2023,20-29,Female,44.13,90.79,High,9.1
2021,20-29,Male,19.91,17.86,Low,16.1
2023,50-59,Female,27.51,79.22,High,15.1
2020,20-29,Male,9.24,41.46,High,8.1
2024,10-19,Male,48.01,64.46000000000001,High,15.1
2021,30-39,Male,54.86,46.95,Low,16.1
2022,50-59,Male,54.52,63.77,Middle,22.1
2021,50-59,Female,51.94,23.130000000000003,Middle,22.1
2024,30-39,Female,35.84,61.730000000000004,Middle,21.1
2024,20-29,Female,31.14,77.33999999999999,Middle,22.1
2022,10-19,Male,50.7,28.129999999999995,Middle,15.1
2021,40-49,Male,48.14,79.47,High,12.1
2020,10-19,Male,50.89,40.76,High,13.1
2020,70-79,Male,10.739999999999998,-26.6,Low,9.1
2022,50-59,Female,45.96,58.77,Middle,22.1
2024,10-19,Male,51.89,59.42,High,10.1
2022,60-69,Male,1.5899999999999999,16.29,Low,18.1
2022,40-49,Male,41.309999999999995,81.81,High,12.1
2022,20-29,Male,33.29,56.83,High,10.1
2022,50-59,Female,14.3,-6.170000000000002,Low,16.1
2022,20-29,Female,15.53,19.98,Low,17.1
2023,60-69,Female,10.059999999999999,56.47,High,13.1
2021,20-29,Male,40.53,40.74,Low,16.1
2021,40-49,Male,22.860000000000003,50.879999999999995,Low,15.1
2021,80+,Female,28.59,2.759999999999998,High,12.1
2023,30-39,Female,28.740000000000002,21.09,Low,13.1
2022,10-19,Male,63.2,19.57,Middle,15.1
2023,80+,Male,19.94,-24.000000000000004,Low,14.1
2020,50-59,Female,24.62,75.84,High,10.1
2023,60-69,Female,25.139999999999997,-22.39,Low,10.1
2024,10-19,Male,45.58,66.47,High,9.1
2023,20-29,Male,11.21,81.73,High,11.1
2022,20-29,Female,21.590000000000003,78.04,High,7.1
2023,10-19,Male,37.09,-13.800000000000004,Low,15.1
2020,10-19,Male,52.59,33.23,High,14.1
2020,50-59,Female,9.5,57.39,High,7.1
2022,70-79,Male,3.6899999999999977,-6.629999999999999,Middle,15.1
2024,10-19,Female,43.830000000000005,-2.2800000000000007,Middle,14.1
2023,20-29,Male,44.480000000000004,48.0,Middle,18.1
2022,40-49,Male,13.58,27.549999999999997,Low,9.1
2023,60-69,Male,18.34,37.370000000000005,High,8.1
2024,30-39,Male,43.07000000000001,92.30000000000001,High,8.1
2023,10-19,Male,43.51,19.14,Low,15.1
2020,10-19,Female,33.3,29.949999999999996,Low,16.1
2023,70-79,Male,-4.540000000000001,-16.26,Low,12.1
2024,20-29,Male,32.19,66.13,Middle,22.1
2023,10-19,Female,17.689999999999998,27.240000000000002,Low,10.1
2022,10-19,Male,30.85,-25.180000000000003,Low,13.1
2020,50-59,Female,49.64,40.74,Middle,22.1
2021,40-49,Female,37.08,19.019999999999996,Low,16.1
2020,20-29,Female,34.05,66.66,Low,14.1
2022,70-79,Male,6.0,-12.52,Middle,22.1
2024,10-19,Male,21.66,11.87,High,10.1
2020,10-19,Female,46.440000000000005,26.78,High,10.1
2020,80+,Male,12.599999999999998,-23.130000000000003,Low,16.1
2020,50-59,Male,47.63,39.51,Middle,14.1
2024,30-39,Male,34.56,27.18,Low,16.1
2021,60-69,Male,32.040000000000006,2.2399999999999984,Middle,22.1
2021,10-19,Male,28.979999999999997,4.329999999999998,Middle,13.1
2022,70-79,Male,1.860000000000003,-3.1700000000000017,High,9.1
2021,50-59,Female,40.76,-5.330000000000002,Low,12.1
2022,60-69,Male,-5.1899999999999995,53.34,High,9.1
2021,10-19,Female,17.04,9.579999999999998,High,15.1
2021,40-49,Female,20.04,67.45,High,11.1
2021,60-69,Male,22.319999999999997,31.78,High,8.1
2024,10-19,Male,22.84,44.8,High,10.1
2024,60-69,Female,26.929999999999996,10.719999999999995,Low,13.1
2022,70-79,Male,20.389999999999997,18.200000000000003,High,12.1
2020,60-69,Male,22.930000000000003,25.85,Low,16.1
2024,60-69,Male,21.080000000000002,22.110000000000007,Middle,18.1
2024,40-49,Male,66.44,19.82,Middle,13.1
2022,70-79,Female,-0.5100000000000016,21.340000000000003,Middle,18.1
2022,20-29,Female,39.03,78.51,High,8.1
2022,80+,Male,41.17,-17.160000000000004,Middle,20.1
2024,20-29,Male,51.730000000000004,24.6,Middle,15.1
2023,20-29,Female,11.59,21.3,Middle,14.1
2020,10-19,Male,36.980000000000004,51.96,High,10.1
2020,30-39,Male,62.730000000000004,72.63,Middle,19.1
2024,30-39,Male,62.660000000000004,43.730000000000004,Low,9.1
2023,50-59,Female,47.92,53.11,Middle,20.1
2022,60-69,Female,7.699999999999999,49.730000000000004,Middle,14.1
2023,40-49,Male,24.37,44.15,Middle,15.1
2023,60-69,Male,-7.18,22.61,High,9.1
2021,20-29,Female,12.080000000000002,15.5,Low,17.1
2024,70-79,Male,16.92,-18.72,Low,15.1
2021,60-69,Female,13.919999999999998,8.689999999999996,Low,13.1
2024,30-39,Male,78.09,67.92999999999999,Middle,18.1
2020,20-29,Male,31.29,78.63,High,13.1
2023,30-39,Male,48.050000000000004,29.14,Low,17.1
2024,10-19,Female,43.41,57.22,High,16.1
2024,10-19,Male,25.14,33.940000000000005,Low,14.1
2020,10-19,Male,14.81,60.54,High,8.1
2023,10-19,Male,51.68,48.93,Middle,14.1
2022,50-59,Male,30.03,43.93,Low,15.1
2023,20-29,Male,26.37,35.120000000000005,Middle,13.1
2024,50-59,Male,41.410000000000004,54.32,High,9.1
2021,20-29,Male,34.48,78.96000000000001,High,11.1
2022,30-39,Male,59.6,81.08000000000001,High,15.1
2024,10-19,Female,41.84,30.340000000000003,Low,18.1
2023,60-69,Female,23.599999999999998,-3.9299999999999997,Middle,14.1
2024,20-29,Male,34.910000000000004,21.8,Low,10.1
2023,30-39,Male,66.0,67.07,High,10.1
2023,70-79,Female,0.3500000000000014,19.940000000000005,Low,13.1
2022,10-19,Female,40.4,-7.070000000000004,Low,17.1
2024,10-19,Female,9.7,41.25,High,8.1
2022,20-29,Female,5.0200000000000005,14.61,Low,9.1
2022,60-69,Male,17.09,16.770000000000003,Low,9.1
2022,80+,Female,2.0500000000000007,47.1,High,16.1
2021,30-39,Male,48.84,63.800000000000004,Middle,15.1
2022,60-69,Male,0.7799999999999994,19.35,High,13.1
2024,80+,Male,26.860000000000003,21.93,Middle,13.1
2024,70-79,Female,-13.67,3.770000000000002,High,9.1
2024,40-49,Male,22.11,37.78,Low,9.1
2020,20-29,Male,10.46,92.97,High,9.1
2023,20-29,Female,22.33,75.63000000000001,Middle,17.1
2024,80+,Male,3.379999999999999,25.96,High,10.1
2024,20-29,Male,27.09,61.99,Low,14.1
2022,10-19,Male,35.46,39.879999999999995,High,11.1
2021,80+,Male,-7.42,45.12,High,7.1
2022,20-29,Female,4.88,30.499999999999996,Low,13.1
2024,80+,Male,-7.25,-32.440000000000005,Low,14.1
2024,70-79,Male,-9.670000000000002,31.11,High,7.1
2021,10-19,Male,28.71,2.5700000000000003,Low,16.1
2022,20-29,Male,32.94,10.03,Low,9.1
2021,20-29,Male,36.29,21.11,Low,14.1
2024,30-39,Male,60.970000000000006,42.370000000000005,High,7.1
2021,50-59,Female,17.189999999999998,62.74,High,9.1
2020,80+,Male,12.559999999999999,-0.3100000000000023,Low,13.1
2024,60-69,Male,31.55,28.860000000000007,Middle,20.1
2024,20-29,Male,39.74,70.64999999999999,Middle,19.1
2020,40-49,Female,26.39,9.999999999999998,Low,15.1
2020,80+,Female,7.199999999999999,12.939999999999998,Low,15.1
2023,30-39,Male,52.540000000000006,17.28,Low,11.1
2020,80+,Male,20.59,28.519999999999996,Middle,19.1
2023,40-49,Male,45.52,38.55,Middle,15.1
2023,50-59,Male,29.190000000000005,67.58,High,11.1
2022,40-49,Male,10.809999999999999,50.309999999999995,Low,17.1
2024,40-49,Female,30.7,55.67,Low,15.1
2023,70-79,Male,14.350000000000001,-31.92,Low,14.1
2022,10-19,Male,44.730000000000004,-5.070000000000002,Middle,20.1
2021,70-79,Male,26.150000000000002,19.92,High,13.1
2020,70-79,Female,24.459999999999997,-6.039999999999999,Middle,17.1
2022,10-19,Male,30.950000000000003,32.33,Middle,20.1
2023,40-49,Female,33.37,54.64,Low,16.1
2024,20-29,Female,13.82,21.39,Low,17.1
2020,70-79,Male,3.879999999999999,0.6400000000000006,High,15.1
2023,70-79,Male,19.45,6.770000000000003,Low,15.1
2021,70-79,Female,6.870000000000001,26.479999999999997,High,16.1
2020,20-29,Male,10.44,80.4,High,14.1
2022,10-19,Male,25.2,31.47,Low,13.1
2022,50-59,Male,41.86,30.910000000000004,Middle,21.1
2020,10-19,Male,15.45,52.919999999999995,High,11.1
2023,40-49,Male,10.8,18.239999999999995,Low,14.1
2020,70-79,Male,15.259999999999998,-16.290000000000006,Low,14.1
2023,20-29,Male,14.93,75.83,High,8.1
2020,20-29,Male,23.16,59.72,Low,13.1
2023,70-79,Female,-10.55,-6.609999999999999,Low,11.1
2021,20-29,Male,45.7,44.42,Middle,16.1
2022,20-29,Female,41.05,67.16,High,14.1
2021,60-69,Male,44.78,32.050000000000004,Middle,19.1
2021,20-29,Female,18.38,55.510000000000005,Low,11.1
2021,70-79,Male,-16.87,-32.29,Low,9.1
2020,60-69,Male,5.550000000000001,34.510000000000005,Low,14.1
2024,40-49,Male,20.53,97.77,High,7.1
2024,70-79,Female,23.599999999999998,21.71,Middle,18.1
2022,20-29,Male,12.89,82.63,High,10.1
